node_name,event_type
Node8619,Speciation
Node8620,Speciation
Node8621,Speciation
Node8622,Speciation
Node8597,Speciation
Node8598,Speciation
Node8599,Speciation
Node8600,Speciation
Node8636,Speciation
Node8637,Speciation
Node8638,Speciation
Node8639,Speciation
Node8642,Speciation
Node8643,Speciation
Node8644,Speciation
Node8645,Speciation
Node8646,Speciation
Node8647,Speciation
Node8648,Speciation
Node8649,Speciation
Node8653,Speciation
Node8650,Speciation
Node8651,Speciation
Node8652,Speciation
Node8640,Speciation
Node8641,Speciation
Node8654,Speciation
Node8655,Speciation
Node8656,Speciation
Node8657,Speciation
Node7817,Duplication
Node8282,Speciation
Node8419,Speciation
Node8420,Speciation
Node8421,Speciation
Node8422,Speciation
Node8423,Speciation
Node8283,Speciation
Node8284,Speciation
Node8399,Speciation
Node8416,Speciation
Node8417,Duplication
Node8400,Speciation
Node8410,Speciation
Node8411,Speciation
Node8415,Speciation
Node8412,Speciation
Node8413,Speciation
Node8414,Speciation
Node8401,Speciation
Node8402,Speciation
Node8403,Speciation
Node8404,Speciation
Node8405,Speciation
Node8406,Speciation
Node8407,Speciation
Node8408,Speciation
Node8409,Speciation
Node8285,Speciation
Node8286,Speciation
Node8287,Speciation
Node8353,Speciation
Node8355,Speciation
Node8354,Speciation
Node8288,Speciation
Node8289,Speciation
Node8328,Speciation
Node8331,Speciation
Node8332,Speciation
Node8333,Speciation
Node8334,Speciation
Node8335,Speciation
Node8336,Speciation
Node8339,Speciation
Node8337,Speciation
Node8338,Speciation
Node8340,Speciation
Node8341,Speciation
Node8342,Speciation
Node8343,Speciation
Node8344,Speciation
Node8347,Speciation
Node8348,Speciation
Node8345,Speciation
Node8346,Speciation
Node8349,Speciation
Node8350,Speciation
Node8351,Speciation
Node8329,Speciation
Node8330,Speciation
Node8290,Speciation
Node8291,Speciation
Node8310,Speciation
Node8311,Speciation
Node8292,Speciation
Node8302,Speciation
Node8303,Speciation
Node8304,Speciation
Node8305,Speciation
Node8306,Speciation
Node8307,Speciation
Node8308,Speciation
Node8309,Speciation
Node8293,Speciation
Node8294,Speciation
Node8295,Speciation
Node8296,Speciation
Node8297,Speciation
Node8298,Speciation
Node8299,Speciation
Node8300,Speciation
Node8301,Speciation
Node8312,Speciation
Node8320,Speciation
Node8321,Speciation
Node8322,Speciation
Node8323,Speciation
Node8324,Speciation
Node8325,Speciation
Node8326,Speciation
Node8327,Speciation
Node8313,Speciation
Node8314,Speciation
Node8317,Speciation
Node8315,Speciation
Node8316,Speciation
Node8318,Speciation
Node8319,Speciation
Node8352,Speciation
Node8356,Speciation
Node8357,Speciation
Node8367,Speciation
Node8368,Speciation
Node8369,Speciation
Node8370,Speciation
Node8371,Speciation
Node8372,Speciation
Node8373,Speciation
Node8358,Speciation
Node8363,Speciation
Node8364,Speciation
Node8365,Speciation
Node8366,Speciation
Node8359,Speciation
Node8360,Speciation
Node8361,Speciation
Node8362,Speciation
Node8374,Speciation
Node8375,Speciation
Node8376,Speciation
Node8377,Speciation
Node8378,Speciation
Node8391,Speciation
Node8392,Speciation
Node8393,Speciation
Node8394,Speciation
Node8379,Speciation
Node8380,Speciation
Node8381,Speciation
Node8382,Speciation
Node8383,Speciation
Node8384,Speciation
Node8385,Speciation
Node8386,Speciation
Node8387,Speciation
Node8388,Speciation
Node8389,Speciation
Node8390,Speciation
Node8395,Speciation
Node8396,Speciation
Node8397,Speciation
Node8398,Speciation
Node8418,Speciation
Node7818,Speciation
Node7819,Speciation
Node7820,Speciation
Node7821,Speciation
Node7822,Speciation
Node8032,Speciation
Node8035,Speciation
Node8036,Speciation
Node8037,Speciation
Node8038,Speciation
Node8033,Speciation
Node8034,Speciation
Node7823,Speciation
Node7824,Speciation
Node7960,Speciation
Node7961,Speciation
Node8010,Speciation
Node8011,Speciation
Node7962,Speciation
Node7975,Speciation
Node7976,Speciation
Node7977,Speciation
Node7994,Speciation
Node7995,Speciation
Node8000,Speciation
Node7996,Speciation
Node7997,Speciation
Node7998,Speciation
Node7999,Speciation
Node7978,Speciation
Node7979,Speciation
Node7980,Speciation
Node7981,Speciation
Node7982,Speciation
Node7983,Speciation
Node7984,Speciation
Node7985,Speciation
Node7986,Speciation
Node7987,Speciation
Node7988,Speciation
Node7989,Speciation
Node7990,Speciation
Node7991,Speciation
Node7993,Speciation
Node7992,Speciation
Node8001,Speciation
Node8002,Speciation
Node8003,Speciation
Node8004,Speciation
Node8005,Speciation
Node8006,Speciation
Node8007,Speciation
Node8008,Speciation
Node8009,Speciation
Node7963,Speciation
Node7972,Speciation
Node7973,Speciation
Node7974,Speciation
Node7964,Speciation
Node7965,Speciation
Node7966,Speciation
Node7967,Speciation
Node7968,Speciation
Node7969,Speciation
Node7970,Speciation
Node7971,Speciation
Node8012,Speciation
Node8013,Speciation
Node8014,Speciation
Node8015,Speciation
Node8016,Speciation
Node8017,Speciation
Node8018,Speciation
Node8019,Speciation
Node8020,Speciation
Node8021,Speciation
Node8022,Speciation
Node7825,Speciation
Node7957,Speciation
Node7958,Speciation
Node7959,Speciation
Node7826,Speciation
Node7827,Speciation
Node7828,Speciation
Node7829,Speciation
Node7912,Speciation
Node7913,Speciation
Node7915,Speciation
Node7914,Speciation
Node7830,Speciation
Node7899,Speciation
Node7900,Speciation
Node7901,Speciation
Node7909,Speciation
Node7902,Speciation
Node7903,Speciation
Node7904,Speciation
Node7905,Speciation
Node7906,Speciation
Node7907,Speciation
Node7908,Speciation
Node7910,Speciation
Node7911,Speciation
Node7831,Speciation
Node7832,Speciation
Node7833,Speciation
Node7834,Speciation
Node7893,Speciation
Node7894,Speciation
Node7895,Speciation
Node7896,Speciation
Node7835,Speciation
Node7892,Speciation
Node7836,Speciation
Node7884,Speciation
Node7890,Speciation
Node7891,Speciation
Node7885,Speciation
Node7886,Speciation
Node7887,Speciation
Node7888,Speciation
Node7889,Speciation
Node7837,Speciation
Node7845,Speciation
Node7859,Speciation
Node7877,Speciation
Node7878,Speciation
Node7879,Speciation
Node7881,Speciation
Node7882,Speciation
Node7880,Speciation
Node7883,Speciation
Node7860,Speciation
Node7861,Speciation
Node7862,Speciation
Node7871,Speciation
Node7873,Speciation
Node7874,Speciation
Node7872,Speciation
Node7863,Speciation
Node7864,Speciation
Node7870,Speciation
Node7865,Speciation
Node7866,Speciation
Node7868,Speciation
Node7869,Speciation
Node7867,Speciation
Node7875,Speciation
Node7876,Speciation
Node7846,Speciation
Node7847,Speciation
Node7848,Speciation
Node7849,Speciation
Node7850,Speciation
Node7851,Speciation
Node7857,Speciation
Node7852,Speciation
Node7853,Speciation
Node7854,Speciation
Node7855,Speciation
Node7856,Speciation
Node7858,Speciation
Node7838,Speciation
Node7839,Speciation
Node7841,Speciation
Node7842,Speciation
Node7843,Speciation
Node7844,Speciation
Node7840,Speciation
Node7897,Speciation
Node7898,Duplication
Node7916,Speciation
Node7917,Speciation
Node7918,Speciation
Node7919,Speciation
Node7920,Speciation
Node7926,Speciation
Node7928,Speciation
Node7929,Speciation
Node7930,Speciation
Node7931,Speciation
Node7932,Speciation
Node7933,Speciation
Node7934,Speciation
Node7935,Speciation
Node7927,Speciation
Node7921,Speciation
Node7923,Speciation
Node7924,Speciation
Node7925,Speciation
Node7922,Speciation
Node7936,Speciation
Node7937,Speciation
Node7938,Speciation
Node7939,Speciation
Node7940,Speciation
Node7941,Speciation
Node7942,Speciation
Node7943,Speciation
Node7944,Speciation
Node7945,Speciation
Node7946,Speciation
Node7947,Speciation
Node7948,Speciation
Node7949,Speciation
Node7950,Speciation
Node7953,Speciation
Node7954,Speciation
Node7951,Speciation
Node7952,Speciation
Node7955,Speciation
Node7956,Speciation
Node8023,Speciation
Node8024,Speciation
Node8025,Speciation
Node8026,Speciation
Node8027,Speciation
Node8028,Speciation
Node8029,Speciation
Node8031,Speciation
Node8030,Speciation
Node8039,Speciation
Node8040,Speciation
Node8041,Speciation
Node8042,Speciation
Node8043,Speciation
Node8044,Speciation
Node8045,Speciation
Node8047,Speciation
Node8046,Speciation
Node8048,Speciation
Node8049,Speciation
Node8050,Speciation
Node8051,Speciation
Node8052,Speciation
Node8053,Speciation
Node8054,Speciation
Node8055,Speciation
Node8056,Speciation
Node8057,Speciation
Node8058,Speciation
Node8059,Speciation
Node8060,Speciation
Node8061,Speciation
Node8062,Speciation
Node8178,Speciation
Node8179,Speciation
Node8180,Speciation
Node8183,Speciation
Node8181,Speciation
Node8182,Speciation
Node8063,Speciation
Node8064,Speciation
Node8174,Speciation
Node8175,Speciation
Node8065,Speciation
Node8066,Speciation
Node8067,Duplication
Node8068,Speciation
Node8069,Speciation
Node8070,Speciation
Node8104,Speciation
Node8105,Speciation
Node8071,Speciation
Node8079,Speciation
Node8095,Speciation
Node8096,Speciation
Node8097,Speciation
Node8098,Speciation
Node8099,Speciation
Node8100,Speciation
Node8101,Speciation
Node8102,Speciation
Node8103,Speciation
Node8080,Speciation
Node8081,Speciation
Node8082,Speciation
Node8085,Speciation
Node8086,Speciation
Node8083,Speciation
Node8084,Speciation
Node8087,Speciation
Node8088,Speciation
Node8089,Speciation
Node8090,Speciation
Node8092,Speciation
Node8093,Speciation
Node8091,Speciation
Node8094,Speciation
Node8072,Speciation
Node8073,Speciation
Node8074,Speciation
Node8075,Speciation
Node8076,Speciation
Node8077,Speciation
Node8078,Speciation
Node8106,Speciation
Node8130,Speciation
Node8149,Speciation
Node8150,Duplication
Node8151,Speciation
Node8152,Speciation
Node8153,Speciation
Node8154,Speciation
Node8155,Speciation
Node8156,Speciation
Node8157,Speciation
Node8158,Speciation
Node8159,Speciation
Node8160,Speciation
Node8161,Speciation
Node8162,Speciation
Node8163,Speciation
Node8164,Speciation
Node8165,Speciation
Node8166,Speciation
Node8167,Speciation
Node8168,Speciation
Node8169,Speciation
Node8170,Speciation
Node8171,Speciation
Node8172,Speciation
Node8173,Speciation
Node8131,Speciation
Node8132,Speciation
Node8133,Speciation
Node8134,Speciation
Node8135,Speciation
Node8136,Speciation
Node8138,Speciation
Node8140,Speciation
Node8139,Speciation
Node8137,Speciation
Node8141,Speciation
Node8142,Speciation
Node8148,Speciation
Node8143,Speciation
Node8144,Speciation
Node8145,Speciation
Node8147,Speciation
Node8146,Speciation
Node8107,Duplication
Node8108,Speciation
Node8109,Speciation
Node8110,Speciation
Node8123,Speciation
Node8111,Speciation
Node8112,Speciation
Node8120,Speciation
Node8113,Speciation
Node8114,Speciation
Node8115,Speciation
Node8116,Speciation
Node8117,Speciation
Node8118,Speciation
Node8119,Speciation
Node8121,Speciation
Node8122,Speciation
Node8124,Speciation
Node8125,Speciation
Node8126,Speciation
Node8127,Speciation
Node8128,Speciation
Node8129,Speciation
Node8176,Speciation
Node8177,Speciation
Node8184,Speciation
Node8185,Speciation
Node8188,Speciation
Node8189,Speciation
Node8186,Speciation
Node8187,Speciation
Node8190,Speciation
Node8191,Speciation
Node8192,Speciation
Node8193,Speciation
Node8194,Speciation
Node8195,Speciation
Node8197,Speciation
Node8196,Speciation
Node8198,Speciation
Node8199,Speciation
Node8200,Speciation
Node8201,Speciation
Node8202,Speciation
Node8223,Speciation
Node8203,Speciation
Node8222,Speciation
Node8204,Speciation
Node8218,Speciation
Node8219,Speciation
Node8220,Speciation
Node8221,Speciation
Node8205,Speciation
Node8206,Speciation
Node8207,Speciation
Node8213,Speciation
Node8214,Speciation
Node8215,Speciation
Node8216,Speciation
Node8208,Speciation
Node8209,Speciation
Node8210,Speciation
Node8211,Speciation
Node8212,Speciation
Node8217,Speciation
Node8224,Speciation
Node8225,Speciation
Node8271,Speciation
Node8272,Speciation
Node8273,Speciation
Node8274,Speciation
Node8275,Speciation
Node8276,Speciation
Node8277,Speciation
Node8278,Speciation
Node8279,Speciation
Node8280,Speciation
Node8281,Speciation
Node8226,Speciation
Node8227,Speciation
Node8254,Speciation
Node8228,Speciation
Node8229,Speciation
Node8230,Speciation
Node8231,Speciation
Node8232,Speciation
Node8233,Speciation
Node8244,Speciation
Node8245,Speciation
Node8234,Speciation
Node8235,Speciation
Node8236,Speciation
Node8237,Speciation
Node8240,Speciation
Node8241,Speciation
Node8242,Speciation
Node8238,Speciation
Node8239,Speciation
Node8243,Speciation
Node8246,Speciation
Node8247,Speciation
Node8248,Speciation
Node8249,Speciation
Node8250,Speciation
Node8252,Speciation
Node8253,Speciation
Node8251,Speciation
Node8255,Speciation
Node8256,Speciation
Node8257,Speciation
Node8269,Speciation
Node8258,Speciation
Node8259,Speciation
Node8260,Speciation
Node8267,Speciation
Node8268,Speciation
Node8261,Speciation
Node8262,Speciation
Node8263,Speciation
Node8264,Speciation
Node8265,Speciation
Node8266,Speciation
Node8270,Speciation
Node5744,Speciation
Node7203,Speciation
Node7204,Speciation
Node7236,Speciation
Node7205,Speciation
Node7232,Speciation
Node7233,Speciation
Node7234,Speciation
Node7235,Speciation
Node7206,Speciation
Node7221,Speciation
Node7225,Speciation
Node7226,Speciation
Node7231,Speciation
Node7227,Speciation
Node7228,Speciation
Node7229,Speciation
Node7230,Speciation
Node7222,Speciation
Node7224,Speciation
Node7223,Speciation
Node7207,Speciation
Node7219,Speciation
Node7220,Speciation
Node7208,Speciation
Node7209,Speciation
Node7210,Speciation
Node7213,Speciation
Node7214,Speciation
Node7215,Speciation
Node7216,Speciation
Node7211,Speciation
Node7212,Speciation
Node7217,Speciation
Node7218,Speciation
Node7237,Speciation
Node7238,Speciation
Node7244,Speciation
Node7245,Speciation
Node7246,Speciation
Node7248,Speciation
Node7249,Speciation
Node7250,Speciation
Node7251,Speciation
Node7252,Speciation
Node7253,Speciation
Node7258,Speciation
Node7254,Speciation
Node7255,Speciation
Node7256,Speciation
Node7257,Speciation
Node7247,Speciation
Node7259,Speciation
Node7260,Speciation
Node7261,Speciation
Node7262,Speciation
Node7263,Speciation
Node7264,Speciation
Node7239,Speciation
Node7242,Speciation
Node7243,Speciation
Node7240,Speciation
Node7241,Speciation
Node7265,Speciation
Node7266,Speciation
Node7269,Speciation
Node7270,Speciation
Node7267,Speciation
Node7268,Speciation
Node5745,Duplication
Node6799,Speciation
Node6800,Speciation
Node7202,Speciation
Node6801,Speciation
Node7022,Speciation
Node7023,Speciation
Node7024,Speciation
Node7025,Speciation
Node7026,Speciation
Node7027,Speciation
Node7028,Speciation
Node7029,Speciation
Node7030,Speciation
Node7031,Speciation
Node7032,Speciation
Node7033,Speciation
Node7034,Speciation
Node7035,Speciation
Node7036,Speciation
